IndID,Activity,Mode,Origin,Destination,DepartureTime
11908,Other,Transit,531,833,07:20:00
11908,Home,Transit,833,531,15:00:00
21694,Work,Car,532,456,09:35:00
21694,Home,Car,456,532,20:20:00
17347,Work,Walk,540,531,07:45:00
17347,Home,Walk,531,540,16:05:00
17347,Other,Bike,540,531,18:05:00
17347,Home,Bike,531,540,19:15:00
56869,Work,Transit,1131,1196,07:30:00
56869,Home,Transit,1196,1131,17:00:00
87739,Work,Bike,795,822,08:00:00
87739,Home,Bike,822,795,17:30:00
87739,Other,Walk,795,832,19:30:00
87739,Home,Transit,832,795,21:30:00
70561,Other,Car,812,812,09:45:00
70561,Home,Car,812,812,11:05:00
70561,Other,Walk,812,812,12:50:00
70561,Home,Walk,812,812,13:05:00
109936,Other,Car,491,489,07:50:00
109936,Work,Transit,489,1350,08:05:00
109936,Other,Transit,1350,489,15:45:00
109936,Home,Car,489,491,17:00:00
43282,Work,Car,1177,1171,07:20:00
43282,Other,Transit,1171,1204,11:00:00
43282,Other,Transit,1204,1170,16:00:00
43282,Home,Car,1170,1177,18:30:00
79423,Other,Car,1178,1176,07:30:00
79423,Work,Car,1176,550,08:00:00
79423,Other,Car,550,1176,15:30:00
79423,Home,Car,1176,1178,16:15:00
79927,Work,Transit,744,14,07:30:00
79927,Home,Transit,14,744,18:00:00
45130,Other,Car,545,592,08:00:00
45130,Home,Car,592,545,08:10:00
45130,Other,Transit,545,925,08:30:00
45130,Home,Transit,925,545,12:00:00
45130,Other,Walk,545,592,19:50:00
45130,Home,Walk,592,545,21:40:00
45340,Work,Bike,548,1203,06:00:00
45340,Home,Transit,1203,548,15:42:00
38053,Work,Transit,1023,725,07:06:00
38053,Home,Transit,725,1023,16:30:00
126505,Work,Car,1025,733,06:40:00
126505,Home,Car,733,1025,18:45:00
110923,Other,Walk,1046,1103,08:20:00
110923,Home,Walk,1103,1046,08:32:00
110923,Other,Car,1046,1054,08:40:00
110923,Home,Car,1054,1046,13:30:00
21232,Other,Walk,438,438,07:11:00
21232,Other,Transit,438,1195,07:30:00
21232,Home,Transit,1195,438,19:15:00
127135,Work,Transit,702,1205,09:20:00
127135,Home,Transit,1205,702,16:40:00
7540,Other,Walk,702,702,07:45:00
7540,Work,Transit,702,1208,08:10:00
7540,Home,Transit,1208,702,17:15:00
7561,Other,Car,704,719,07:50:00
7561,Work,Car,719,261,08:20:00
7561,Other,Car,261,719,15:40:00
7561,Home,Car,719,704,16:30:00
79990,Work,Transit,878,1219,07:10:00
79990,Other,Transit,1219,1210,16:55:00
79990,Shop,Walk,1210,1210,17:52:00
79990,Home,Transit,1210,878,18:06:00
11929,Other,Car,862,855,07:15:00
11929,Work,Transit,855,1335,07:40:00
11929,Other,Transit,1335,891,17:20:00
11929,Home,Car,891,862,20:00:00
30850,Other,Car,857,855,08:30:00
30850,Home,Car,855,857,08:50:00
30850,Shop,Walk,857,855,14:45:00
30850,Other,Walk,855,855,15:15:00
30850,Home,Transit,855,857,15:30:00
56680,Other,Transit,857,858,07:25:00
56680,Home,Transit,858,857,20:35:00
64408,Work,Transit,856,839,08:00:00
64408,Other,Transit,839,894,19:00:00
64408,Home,Transit,894,856,20:15:00
82090,Other,Car,594,594,07:10:00
82090,Work,Car,594,883,07:40:00
82090,Home,Car,883,594,14:40:00
82090,Other,Walk,594,594,15:00:00
82090,Home,Walk,594,594,15:50:00
94732,Other,Walk,612,613,09:00:00
94732,Home,Walk,613,612,13:00:00
82132,Work,Car,617,129,07:27:00
82132,Home,Car,129,617,15:50:00
2920,Work,Car,613,1309,06:00:00
2920,Home,Car,1309,613,15:35:00
80095,Other,Transit,652,640,07:45:00
80095,Work,Transit,640,379,08:45:00
80095,Other,Transit,379,305,20:30:00
80095,Home,Transit,305,652,21:45:00
117244,Other,Car,1022,1014,07:55:00
117244,Work,Car,1014,1236,08:25:00
117244,Home,Car,1236,1022,18:20:00
67306,Other,Transit,1002,1021,07:45:00
67306,Home,Transit,1021,1002,17:30:00
79885,Other,Car,358,525,09:12:00
79885,Home,Car,525,358,16:20:00
8485,Other,Walk,533,533,08:00:00
8485,Home,Walk,533,533,08:15:00
8485,Other,Car,533,537,08:50:00
8485,Home,Car,537,533,10:30:00
8485,Other,Walk,533,533,15:30:00
8485,Home,Walk,533,533,15:50:00
84778,Other,Car,1176,1173,07:40:00
84778,Other,Car,1173,1260,08:05:00
84778,Home,Car,1260,1176,12:45:00
84778,Other,Car,1176,1173,15:00:00
84778,Home,Car,1173,1176,15:30:00
83875,Work,Bike,284,265,08:00:00
83875,Shop,Walk,265,265,11:30:00
83875,Work,Walk,265,265,11:37:00
83875,Home,Bike,265,284,16:55:00
61552,Work,Car,416,936,05:30:00
61552,Home,Car,936,416,15:50:00
126274,Other,Transit,419,1290,07:25:00
126274,Home,Transit,1290,419,16:08:00
1744,Work,Transit,605,469,07:50:00
1744,Home,Transit,469,605,18:20:00
76042,Other,Walk,1322,1318,16:01:00
76042,Home,Walk,1318,1322,16:08:00
76042,Shop,Walk,1322,1322,16:14:00
76042,Home,Walk,1322,1322,16:30:00
27343,Shop,Walk,1355,1318,18:00:00
27343,Home,Walk,1318,1355,18:20:00
55336,Work,Bike,1343,165,07:40:00
55336,Home,Bike,165,1343,16:30:00
128437,Work,Car,833,775,07:30:00
128437,Home,Car,775,833,17:00:00
123124,Work,Car,722,445,06:35:00
123124,Other,Car,445,392,12:00:00
123124,Home,Car,392,722,15:05:00
19132,Other,Car,336,1366,10:00:00
19132,Home,Car,1366,336,16:00:00
19132,Shop,Walk,336,362,17:30:00
19132,Home,Walk,362,336,18:15:00
73522,Work,Car,335,67,06:30:00
73522,Home,Car,67,335,17:30:00
56365,Work,Car,441,182,05:00:00
56365,Home,Car,182,441,14:00:00
48595,Work,Transit,1342,213,10:00:00
48595,Home,Transit,213,1342,19:00:00
116635,Work,Car,316,925,06:20:00
116635,Other,Car,925,506,09:10:00
116635,Work,Car,506,925,13:00:00
116635,Home,Car,925,316,16:30:00
97777,Other,Transit,669,733,08:25:00
97777,Home,Transit,733,669,10:20:00
59872,Work,Transit,950,1199,07:45:00
59872,Home,Transit,1199,950,17:00:00
100150,Work,Walk,1318,1192,08:30:00
100150,Other,Walk,1192,1304,12:30:00
100150,Work,Walk,1304,1192,13:20:00
100150,Other,Walk,1192,1214,14:10:00
100150,Work,Transit,1214,1192,15:50:00
100150,Shop,Walk,1192,1318,17:45:00
100150,Home,Walk,1318,1318,18:33:00
27406,Work,Car,1269,939,06:15:00
27406,Home,Car,939,1269,17:30:00
100696,Other,Walk,54,66,08:50:00
100696,Home,Walk,66,54,09:15:00
100696,Other,Walk,54,66,14:45:00
100696,Other,Walk,66,66,15:10:00
100696,Home,Walk,66,54,15:40:00
2605,Shop,Car,669,668,12:00:00
2605,Home,Transit,668,669,12:45:00
55441,Other,Transit,1353,1202,14:40:00
55441,Other,Transit,1202,99,16:00:00
55441,Home,Transit,99,1353,18:26:00
27259,Other,Car,476,462,07:45:00
27259,Work,Car,462,171,08:20:00
27259,Home,Car,171,476,19:00:00
118378,Shop,Car,851,894,11:00:00
118378,Home,Car,894,851,11:30:00
118378,Shop,Car,851,894,15:00:00
118378,Home,Car,894,851,15:25:00
101431,Work,Transit,762,1196,07:15:00
101431,Home,Transit,1196,762,17:50:00
59746,Work,Transit,1166,89,07:20:00
59746,Home,Transit,89,1166,17:20:00
2584,Work,Transit,679,1046,07:00:00
2584,Home,Transit,1046,679,16:45:00
61867,Other,Walk,543,544,07:30:00
61867,Work,Walk,544,1208,07:50:00
61867,Home,Transit,1208,543,17:30:00
14008,Other,Transit,720,714,07:45:00
14008,Home,Transit,714,720,16:15:00
118357,Work,Bike,201,1321,07:40:00
118357,Other,Bike,1321,1196,17:05:00
118357,Home,Transit,1196,201,20:48:00
97798,Other,Walk,382,382,08:50:00
97798,Work,Bike,382,89,09:00:00
97798,Home,Bike,89,382,16:30:00
29884,Other,Car,269,265,08:15:00
29884,Work,Transit,265,1231,08:40:00
29884,Home,Transit,1231,269,17:55:00
74047,Work,Bike,910,923,07:15:00
74047,Other,Bike,923,197,18:05:00
74047,Home,Bike,197,910,19:20:00
101179,Work,Bike,687,981,06:50:00
101179,Home,Bike,981,687,16:30:00
22954,Work,Transit,1339,1282,08:30:00
22954,Home,Transit,1282,1339,16:30:00
75601,Shop,Car,997,994,10:30:00
75601,Home,Car,994,997,11:05:00
27742,Work,Transit,51,1296,06:45:00
27742,Home,Bike,1296,51,18:00:00
4873,Work,Car,371,744,06:55:00
4873,Home,Car,744,371,14:02:00
61237,Work,Transit,435,1366,08:00:00
61237,Home,Transit,1366,435,17:00:00
66739,Other,Car,868,867,07:40:00
66739,Home,Car,867,868,08:00:00
32719,Work,Car,434,97,05:50:00
32719,Other,Car,97,957,07:00:00
32719,Home,Car,957,434,19:15:00
16843,Work,Car,434,189,06:25:00
16843,Home,Car,189,434,16:35:00
60901,Work,Transit,1116,1244,06:03:00
60901,Home,Transit,1244,1116,16:45:00
100486,Other,Car,461,445,08:30:00
100486,Shop,Car,445,445,09:45:00
100486,Home,Car,445,461,10:00:00
87802,Work,Car,626,608,07:30:00
87802,Home,Car,608,626,14:15:00
101788,Work,Car,303,714,06:10:00
101788,Home,Car,714,303,16:23:00
55462,Other,Walk,520,515,07:30:00
55462,Work,Bike,515,450,07:50:00
55462,Other,Bike,450,515,16:30:00
55462,Home,Walk,515,520,17:00:00
55462,Shop,Car,520,478,19:00:00
55462,Home,Car,478,520,20:00:00
88327,Work,Car,83,804,07:30:00
88327,Home,Transit,804,83,17:00:00
54559,Work,Car,351,963,07:30:00
54559,Home,Car,963,351,16:45:00
88348,Work,Car,539,89,07:45:00
88348,Home,Car,89,539,11:00:00
88348,Other,Car,539,435,12:30:00
88348,Home,Car,435,539,14:15:00
106576,Work,Walk,1218,1203,07:00:00
106576,Home,Transit,1203,1218,10:45:00
106576,Work,Transit,1218,1203,11:15:00
106576,Home,Walk,1203,1218,21:00:00
123376,Other,Car,1326,4,12:00:00
123376,Home,Car,4,1326,17:00:00
42043,Other,Walk,754,754,08:15:00
42043,Work,Transit,754,1192,08:25:00
42043,Other,Transit,1192,745,18:15:00
42043,Home,Car,745,754,20:20:00
44101,Other,Bike,1234,1219,07:50:00
44101,Home,Bike,1219,1234,12:00:00
118315,Other,Transit,1188,1187,08:00:00
118315,Work,Transit,1187,1231,08:40:00
118315,Home,Transit,1231,1188,16:00:00
71464,Work,Bike,1235,1207,08:30:00
71464,Home,Bike,1207,1235,19:00:00
67978,Other,Car,247,246,08:40:00
67978,Home,Car,246,247,12:10:00
67978,Other,Car,247,249,13:00:00
67978,Home,Car,249,247,13:30:00
99940,Work,Transit,12,1344,08:15:00
99940,Home,Transit,1344,12,17:55:00
41161,Other,Car,732,942,15:00:00
41161,Home,Car,942,732,17:00:00
59998,Work,Transit,101,94,08:00:00
59998,Home,Transit,94,101,14:30:00
34420,Other,Transit,784,535,07:20:00
34420,Other,Transit,535,837,13:10:00
34420,Home,Car,837,784,16:00:00
22765,Other,Transit,461,771,09:50:00
22765,Home,Transit,771,461,11:30:00
28624,Other,Car,699,699,08:08:00
28624,Home,Car,699,699,08:21:00
28624,Other,Car,699,662,11:41:00
28624,Other,Car,662,662,12:59:00
28624,Other,Car,662,703,13:30:00
28624,Other,Car,703,699,15:00:00
28624,Home,Car,699,699,15:15:00
28624,Shop,Car,699,699,16:41:00
28624,Home,Car,699,699,17:07:00
74866,Shop,Car,267,689,12:45:00
74866,Home,Car,689,267,15:00:00
26314,Work,Car,397,1292,06:40:00
26314,Home,Car,1292,397,16:20:00
39859,Work,Transit,1014,1321,07:30:00
39859,Home,Transit,1321,1014,16:30:00
87151,Work,Bike,147,172,07:35:00
87151,Shop,Walk,172,171,12:30:00
87151,Work,Walk,171,172,12:50:00
87151,Home,Bike,172,147,17:45:00
107857,Other,Car,761,742,07:10:00
107857,Work,Car,742,1204,07:18:00
107857,Other,Car,1204,742,16:35:00
107857,Home,Car,742,761,17:06:00
107857,Other,Car,761,738,21:40:00
107857,Home,Car,738,761,22:10:00
123271,Work,Transit,592,1190,07:05:00
123271,Home,Transit,1190,592,16:35:00
123271,Other,Car,592,837,18:25:00
123271,Home,Car,837,592,20:06:00
4852,Other,Bike,103,1326,07:35:00
4852,Work,Bike,1326,1231,08:00:00
4852,Home,Bike,1231,103,17:15:00
119176,Other,Transit,730,1206,07:50:00
119176,Home,Transit,1206,730,16:30:00
102229,Work,Transit,844,1204,08:00:00
102229,Home,Transit,1204,844,17:30:00
123082,Work,Transit,1371,1321,08:35:00
123082,Home,Transit,1321,1371,17:00:00
123082,Shop,Walk,1371,1371,17:55:00
123082,Home,Walk,1371,1371,18:15:00
27763,Work,Transit,453,1243,07:00:00
27763,Home,Transit,1243,453,16:00:00
16969,Work,Car,642,54,06:30:00
16969,Home,Transit,54,642,16:00:00
16969,Other,Car,642,641,19:30:00
16969,Home,Transit,641,642,21:45:00
47419,Other,Transit,1223,1291,13:50:00
47419,Other,Transit,1291,1245,17:40:00
47419,Home,Transit,1245,1223,22:30:00
100234,Work,Transit,366,1282,07:30:00
100234,Shop,Transit,1282,1301,14:30:00
100234,Work,Car,1301,1282,15:40:00
100234,Home,Transit,1282,366,18:50:00
59641,Work,Transit,905,1227,07:30:00
59641,Home,Transit,1227,905,16:30:00
59641,Other,Car,905,395,17:40:00
59641,Home,Car,395,905,21:30:00
18187,Other,Car,461,463,07:45:00
18187,Other,Car,463,224,08:00:00
18187,Home,Car,224,461,09:30:00
121570,Work,Car,603,15,06:00:00
121570,Home,Car,15,603,16:00:00
121591,Work,Car,688,88,08:10:00
121591,Home,Car,88,688,18:40:00
14428,Work,Transit,971,923,09:00:00
14428,Home,Transit,923,971,13:00:00
14428,Other,Transit,971,1195,16:00:00
14428,Home,Transit,1195,971,19:00:00
104203,Work,Transit,42,1244,08:18:00
104203,Home,Transit,1244,42,16:10:00
56386,Work,Car,849,42,05:55:00
56386,Home,Car,42,849,14:00:00
56386,Other,Car,849,891,18:45:00
56386,Home,Car,891,849,19:00:00
90007,Work,Car,582,745,08:00:00
90007,Other,Car,745,517,12:00:00
90007,Home,Car,517,582,14:30:00
90007,Other,Car,582,550,15:30:00
90007,Shop,Transit,550,548,17:00:00
90007,Home,Car,548,582,17:30:00
39670,Work,Transit,304,1244,06:30:00
39670,Home,Transit,1244,304,17:30:00
120205,Work,Transit,400,1220,08:45:00
120205,Home,Transit,1220,400,17:10:00
120205,Other,Car,400,374,18:50:00
120205,Home,Car,374,400,21:05:00
75496,Work,Bike,240,924,07:50:00
75496,Home,Bike,924,240,17:05:00
120646,Other,Car,1092,1055,07:50:00
120646,Home,Car,1055,1092,08:05:00
120646,Other,Walk,1092,1054,09:15:00
120646,Shop,Walk,1054,1100,10:45:00
120646,Home,Walk,1100,1092,11:05:00
120646,Other,Walk,1092,1054,17:30:00
120646,Home,Walk,1054,1092,18:00:00
53362,Work,Car,742,95,07:30:00
53362,Home,Car,95,742,16:00:00
53362,Other,Car,742,738,19:30:00
53362,Home,Car,738,742,21:30:00
67075,Other,Car,1013,290,08:20:00
67075,Home,Car,290,1013,17:10:00
65521,Shop,Car,864,894,12:30:00
65521,Other,Car,894,849,13:45:00
65521,Home,Car,849,864,14:40:00
65521,Other,Car,864,42,18:00:00
65521,Home,Car,42,864,21:00:00
40699,Work,Bike,724,95,07:00:00
40699,Other,Bike,95,722,15:30:00
40699,Home,Walk,722,724,16:20:00
19594,Work,Bike,762,88,07:45:00
19594,Home,Bike,88,762,19:05:00
20791,Work,Transit,1172,553,07:00:00
20791,Home,Transit,553,1172,17:31:00
66760,Other,Transit,718,1350,14:15:00
66760,Home,Transit,1350,718,16:20:00
65542,Work,Car,718,945,07:30:00
65542,Home,Car,945,718,18:30:00
59494,Work,Car,490,100,06:30:00
59494,Home,Car,100,490,16:00:00
68251,Work,Transit,352,1337,07:10:00
68251,Home,Transit,1337,352,17:00:00
88306,Work,Transit,437,121,07:25:00
88306,Home,Transit,121,437,16:45:00
113884,Work,Car,612,607,06:15:00
113884,Home,Car,607,612,10:05:00
113884,Work,Bike,612,607,14:00:00
113884,Home,Bike,607,612,20:00:00
59662,Work,Car,1205,925,08:30:00
59662,Home,Car,925,1205,18:00:00
53509,Work,Car,237,249,07:30:00
53509,Home,Car,249,237,17:05:00
104833,Work,Car,237,365,06:45:00
104833,Other,Car,365,366,17:00:00
104833,Home,Car,366,237,20:30:00
62833,Work,Car,707,1339,07:06:00
62833,Home,Car,1339,707,17:12:00
33748,Work,Transit,407,1232,06:10:00
33748,Home,Transit,1232,407,15:35:00
27910,Other,Walk,1232,1219,09:00:00
27910,Other,Transit,1219,1092,17:20:00
27910,Home,Transit,1092,1232,20:59:00
74299,Other,Walk,301,301,10:45:00
74299,Home,Walk,301,301,11:45:00
74299,Other,Walk,301,301,16:00:00
74299,Home,Walk,301,301,16:30:00
61615,Other,Bike,1258,1314,19:22:00
61615,Home,Bike,1314,1258,21:30:00
97420,Work,Walk,1228,1225,08:45:00
97420,Home,Walk,1225,1228,16:50:00
27217,Work,Car,264,89,08:50:00
27217,Home,Car,89,264,17:00:00
27217,Other,Car,264,242,17:47:00
27217,Home,Car,242,264,18:00:00
27217,Other,Car,264,242,19:50:00
27217,Home,Car,242,264,20:05:00
90637,Work,Car,3,1369,11:00:00
90637,Home,Car,1369,3,15:10:00
90637,Other,Car,3,46,15:50:00
90637,Home,Car,46,3,16:10:00
122662,Work,Transit,31,975,07:05:00
122662,Shop,Transit,975,27,17:15:00
122662,Home,Walk,27,31,18:40:00
106870,Work,Car,992,231,06:30:00
106870,Other,Car,231,706,10:30:00
106870,Shop,Car,706,992,16:15:00
106870,Home,Car,992,992,17:15:00
61741,Work,Car,992,589,06:40:00
61741,Home,Car,589,992,16:30:00
116656,Other,Transit,992,733,12:50:00
116656,Home,Transit,733,992,14:30:00
70267,Work,Bike,695,915,07:15:00
70267,Home,Bike,915,695,17:00:00
100045,Work,Transit,900,956,06:07:00
100045,Home,Transit,956,900,16:00:00
102460,Work,Car,1055,1096,08:30:00
102460,Other,Car,1096,1267,14:00:00
102460,Home,Car,1267,1055,14:15:00
102460,Work,Car,1055,1096,14:21:00
102460,Home,Car,1096,1055,18:00:00
24529,Other,Transit,898,971,07:30:00
24529,Work,Transit,971,1196,08:20:00
24529,Home,Transit,1196,898,17:20:00
27700,Work,Transit,1324,116,15:15:00
27700,Home,Transit,116,1324,22:22:00
18670,Work,Transit,1324,1199,08:45:00
18670,Home,Transit,1199,1324,17:29:00
122830,Work,Car,240,89,07:35:00
122830,Other,Car,89,242,16:40:00
122830,Home,Car,242,240,17:30:00
107038,Other,Walk,839,839,08:30:00
107038,Home,Walk,839,839,08:45:00
107038,Work,Car,839,1204,09:00:00
107038,Other,Walk,1204,1203,11:30:00
107038,Work,Walk,1203,1204,12:10:00
107038,Home,Car,1204,839,18:00:00
107038,Shop,Car,839,849,20:10:00
107038,Home,Car,849,839,21:00:00
104119,Other,Transit,435,131,14:00:00
104119,Home,Transit,131,435,18:50:00
15772,Work,Car,445,516,07:30:00
15772,Other,Car,516,1321,11:00:00
15772,Home,Car,1321,445,16:30:00
30136,Other,Car,350,356,09:00:00
30136,Home,Car,356,350,12:00:00
125875,Work,Transit,1340,1355,08:30:00
125875,Home,Transit,1355,1340,16:50:00
66844,Other,Transit,641,908,05:35:00
66844,Home,Car,908,641,14:46:00
44206,Work,Car,1055,1066,08:00:00
44206,Home,Car,1066,1055,16:00:00
19279,Other,Car,858,858,07:15:00
19279,Work,Car,858,1290,07:35:00
19279,Home,Walk,1290,858,17:25:00
54328,Work,Transit,939,1202,08:30:00
54328,Home,Transit,1202,939,16:30:00
121822,Work,Transit,534,1337,06:30:00
121822,Home,Transit,1337,534,17:00:00
47146,Work,Car,729,284,08:45:00
47146,Home,Car,284,729,17:10:00
121423,Other,Walk,191,233,08:40:00
121423,Home,Walk,233,191,09:00:00
121423,Shop,Car,191,458,10:00:00
121423,Home,Car,458,191,11:00:00
121423,Other,Walk,191,233,14:45:00
121423,Home,Walk,233,191,15:05:00
19468,Work,Car,773,786,06:05:00
19468,Home,Car,786,773,11:00:00
19468,Work,Car,773,786,12:00:00
19468,Home,Car,786,773,17:15:00
60124,Work,Car,538,981,07:00:00
60124,Home,Car,981,538,17:00:00
41728,Other,Transit,849,450,07:45:00
41728,Home,Transit,450,849,11:35:00
41728,Shop,Walk,849,849,14:45:00
41728,Home,Transit,849,849,16:10:00
87823,Work,Car,985,1298,07:30:00
87823,Other,Car,1298,1223,10:20:00
87823,Work,Car,1223,1298,11:45:00
87823,Home,Car,1298,985,18:00:00
28309,Work,Car,920,1199,09:00:00
28309,Other,Car,1199,728,13:00:00
28309,Home,Car,728,920,16:00:00
5293,Work,Bike,921,95,08:00:00
5293,Home,Bike,95,921,18:00:00
100969,Other,Car,460,172,07:45:00
100969,Work,Car,172,1208,08:35:00
100969,Other,Car,1208,173,17:00:00
100969,Home,Car,173,460,17:45:00
28435,Work,Walk,1208,1215,08:00:00
28435,Home,Walk,1215,1208,17:30:00
13315,Other,Transit,681,1337,07:30:00
13315,Home,Transit,1337,681,14:05:00
34798,Work,Car,1029,940,07:45:00
34798,Home,Car,940,1029,18:00:00
100465,Work,Transit,809,171,07:00:00
100465,Home,Car,171,809,16:30:00
118630,Shop,Car,246,753,08:00:00
118630,Other,Car,753,753,08:25:00
118630,Home,Car,753,246,08:35:00
102418,Work,Car,815,775,13:00:00
102418,Home,Car,775,815,22:00:00
73186,Other,Car,669,668,16:10:00
73186,Home,Walk,668,669,19:20:00
25894,Work,Transit,837,771,09:40:00
25894,Home,Transit,771,837,14:00:00
125560,Work,Transit,254,1310,07:30:00
125560,Home,Transit,1310,254,17:00:00
120289,Other,Car,742,398,09:45:00
120289,Work,Car,398,89,11:00:00
120289,Other,Car,89,1159,11:30:00
120289,Work,Car,1159,89,13:30:00
120289,Shop,Car,89,743,16:00:00
120289,Home,Car,743,742,16:30:00
48637,Other,Transit,937,696,07:30:00
48637,Home,Transit,696,937,19:00:00
49603,Work,Bike,1286,1350,08:40:00
49603,Home,Bike,1350,1286,17:30:00
100192,Other,Bike,996,1006,07:50:00
100192,Other,Bike,1006,1295,08:20:00
100192,Shop,Walk,1295,1206,16:30:00
100192,Home,Transit,1206,996,17:00:00
100192,Other,Car,996,1011,21:45:00
100192,Home,Transit,1011,996,22:10:00
120604,Other,Transit,879,1210,07:05:00
120604,Home,Transit,1210,879,15:00:00
120604,Other,Transit,879,876,18:05:00
120604,Home,Transit,876,879,20:07:00
54769,Work,Transit,28,905,06:30:00
54769,Home,Transit,905,28,16:30:00
4096,Other,Car,351,363,18:40:00
4096,Home,Car,363,351,21:30:00
98323,Work,Transit,725,1199,11:30:00
98323,Home,Transit,1199,725,18:30:00
22345,Work,Transit,1,1241,07:20:00
22345,Home,Transit,1241,1,16:20:00
96580,Other,Car,910,10,09:10:00
96580,Home,Car,10,910,14:30:00
96580,Other,Car,910,10,19:20:00
96580,Home,Car,10,910,21:05:00
47104,Other,Car,267,723,09:00:00
47104,Work,Car,723,743,10:00:00
47104,Other,Car,743,945,18:00:00
47104,Home,Car,945,267,20:00:00
110272,Other,Car,796,796,07:18:00
110272,Work,Car,796,773,07:35:00
110272,Home,Transit,773,796,16:40:00
123334,Other,Car,907,403,16:50:00
123334,Home,Car,403,907,17:20:00
123334,Other,Car,907,403,18:55:00
123334,Home,Car,403,907,19:40:00
72829,Work,Car,815,160,06:20:00
72829,Other,Car,160,212,11:00:00
72829,Work,Car,212,772,12:00:00
72829,Home,Car,772,815,16:00:00
65563,Other,Car,1105,1103,12:00:00
65563,Home,Car,1103,1105,13:00:00
54916,Shop,Transit,979,931,12:30:00
54916,Home,Transit,931,979,14:30:00
75895,Work,Bike,898,1211,06:50:00
75895,Other,Bike,1211,907,16:00:00
75895,Home,Walk,907,898,16:30:00
75895,Shop,Bike,898,901,19:30:00
75895,Home,Bike,901,898,20:00:00
63694,Work,Bike,911,64,07:30:00
63694,Home,Bike,64,911,17:30:00
87949,Work,Car,661,1204,07:30:00
87949,Other,Walk,1204,1278,10:50:00
87949,Work,Walk,1278,1204,11:30:00
87949,Home,Car,1204,661,17:00:00
87949,Shop,Car,661,704,17:50:00
87949,Home,Car,704,661,18:30:00
102481,Work,Car,572,502,09:20:00
102481,Home,Car,502,572,16:30:00
102481,Other,Car,572,108,19:20:00
102481,Home,Car,108,572,20:10:00
95698,Other,Walk,1318,1359,08:10:00
95698,Work,Transit,1359,1366,08:15:00
95698,Home,Transit,1366,1318,17:15:00
69994,Other,Transit,419,419,13:30:00
69994,Home,Car,419,419,13:50:00
118819,Work,Transit,767,1254,07:45:00
118819,Home,Transit,1254,767,16:50:00
